sentence_id,Personne,sentence
1400275,Personne relationnelle,"On ne tient  pas suffisamment  compte  d’une  autre  partie  
du soin,  qui ne se prête  pas aisément  à une mesure  du même  ordre,  et qui est pourtant essentielle  puisqu’elle  consiste  à écouter,  à dialoguer,  à entrer  en relation,  à accompagner  la souffrance,  à rechercher  par une approche  interdisciplinaire  le juste  
niveau de soins  pour  la personne."
930493,Genre/espèce humaine,"Notre manière de 
traiter l’être humain en devenir ne peut ainsi qu’a voir de fortes répercussions sur nos 
représentations de la personne humaine et, de ce fa it sur nos comportements."
1410686,Personne responsable et autonome,"Mais au -delà de la prouesse 
technique 85, demeure la question de ce que l’individu fait de cette information, ce qui 
soulève de sérieuses questions éthiques sur lesquelles nous reviendrons (voir partie 4.3)."
1240498,Corps humain,"Quand un séquençage 
global d’ADN est décidé , un protocole rigoureux 
doit guider la conduite  à tenir pour les déco uvertes non sollicitées.83  
La Commission présidentielle pour l’étude des  questions de bioéthique aux États -Unis  et la S ociété européenne de génétique humaine rappellent la nécessité d’entreprendre une démarche de 
décision partagée avec les patients  au sujet du périmètre de  la comm unication d es résultat s des 
examen s génétiques  et des modalités  à mettre en œuvre en cas de découvertes incidentes."
1250273,Genre/espèce humaine,"Il est le résultat d e la confrontation de l’humain avec 
l’imprédictibilité qui caractérise l’évolution biol ogique du vivant."
1370165,Personne à protéger,"20 Par exemple, alors que les personnes âgées avaient été désignées comme les principaux bénéficiaires de la 
politique de lutte contre la Covid 19 – car principales victimes du virus – il apparaît depuis peu que les jeunes 
pâtissent fortement des actions menées jusqu’ici et qu’ il faut réorienter la politique en faveur de cette autre catégorie – ou du moins chercher une façon de mieux articuler les politiques orientées vers ces deux catégories."
1330203,Individu ou sujet,"Dans les espèces  à reproduction  rapide,  ce 
forçage  génétique  peut  potentiellement  toucher  tous les individus  d’une  population  traitée,  
voire  d’une  espèce,  en quelques  années."
140402,Personne relationnelle,"Cette interdiction engage
deux catégories d'individus dans l'entourage de la personne non consentante, voire non
consultée."
1210724,Individu ou sujet,"Les soins palliatifs existent et se développent dans notre pays, même s’il reste d’expérien ce 
commune qu’ils y sont encore dans un état très déficitaire, ainsi, plus généralement, que 
l’accompagnement des personnes en fin de vie ou en situation d’impasse thérapeutique."
1430645,Personne à protéger,"Sur ce 
dernier point, ce consentement est clairement un mécanisme optin (tant que les 
personnes ne disent pas explicitement oui, il faut considérer que c’est non ), puisque le 
silence, des cases pré -cochées ou l’inactivité ne peuvent être considérés comme un 
consentement 118."
820354,Corps humain,"S’il arrivait que l’opération 
échouât pour des raisons techniques, s’il arrivait aussi malheureusement que la personne ne 
pût supporter la greffe pour des raisons physiques ou psychologiques, il serait dramatique de 
devoir retirer le visage qui a été greffé."
670341,Genre/espèce humaine,"Mais la contradiction du projet de loi - et de cet avis comme des
derniers qui l’ont précédé sur ce point - apparaît quand, à propos de la valeur de ces
êtres et du respect à leur accorder, une distinction est posée, et que cette distinction
repose sur le sort que leur fait une décision humaine, que ce soit celle des géniteurs,
celle des médecins, celle des scientifiques , ou celle de la société."
1190279,Personne responsable et autonome,"Les association s, ayant fait largement usage des 
TROD au plus près de certaines de ces personnes à haut risque, signalent que les autotests 
VIH pourraient servir de façon très utile à une personne consciente et responsable de se 
faire un ""dépistage intermédiaire"" entre d eux tests en laboratoire classique ou en CDAG."
1360636,Personne relationnelle,Le représentant légal est le tuteur ou la personne qui dispose de l’habilit ation familiale judiciaire avec représentation.
820212,Corps humain,"L’œil humain a aussi un seuil de 
tolérance assez bas, si l’on peut dire, en matière de déformation du visage."
1390241,Personne relationnelle,"Même lorsqu’elles sont rédigées par une personne bien portante souhaitant 
exprimer sa volonté (dans l’hypothèse où un accident ou la survenance brutale d’une 
maladie la priverait de ses facultés d’expression), il est souhaitable qu’elles so ient le fruit 
d’une réflexion engagée avec un ou plusieurs membres du personnel soignant qui peuvent aider à la clarté et la pertinence des mots choisis."
720144,Personne à protéger,"La comparaison avec les situations de
prélèvements et de greffes dans une fratrie, lesquelles sont mieux connues, permet
cependant d'examiner les situations des personnes directement en cause."
220001,Corps humain,"N°22 - 13 décembre 1990
Sommaire
Avis
Rapport scientifique
Questions concernant le fonctionnement normal du gène
Questions concernant les éventuels effets pervers
Questions concernant les méthodes pour atteindre les cellules cibles à traiter
Considérations éthiques
Avis
Les progrès des connaissances en génétique ouvrent la possibilité d'actions au niveau du
génome de la cellule humaine visant à la correction d'une anomalie génétique responsable
d'une maladie héréditaire ou à l'introduction d'un gène gouvernant la production d'une
protéine conférant à cette cellule une action thérapeutique."
380350,Individu ou sujet,": traitement statistique) est autorisé par le projet
de loi, à la condition que le futur ""Comité consultatif national sur le traitement de
l'information en matière de recherche en santé"" ait donné son accord à l'étude, que les
personnes concernées aient été informées individuellement et aient pu exercer leur droit
d'opposition (sauf impossibilité), que les données soient réceptionnées par un médecin
désigné par l'organisme de recherche et chargé de veiller à la sécurité de ces données et au
respect des finalités de la recherche."
1280143,Personne à protéger,"Il n’est pas admissible que l’état de vulnérabilité des personnes les contraigne à finir leur vie 
dans des conditions et des lieux qui ne peuvent pas leur apporter le sentiment de dignité et de 
respect qu’elles sont en droit d’attendre."
570483,Individu ou sujet,"Il s'agit ensuite
de montrer qu'elles sont responsabilités conjointes des personnes prises individuellement,
et des pouvoirs publics, dont les points de vue ne doivent pas être opposés."
790389,Personne à protéger,"De l’autre, l’accès de la personne dans l’incapacité de donner
son consentement à une recherche médicale ayant une finalité cognitive ou thérapeutique ne doit
pas aller de soi sans protection renforcée de la personne."
180136,Genre/espèce humaine,"Le respect de la personne
potentielle que représente l'embryon, la crainte de dérive du côté de l'eugénisme portant
atteinte à l'intégrité du patrimoine génétique humain sont les motifs principaux de cette
interdiction."
1320198,Individu ou sujet,"Mais , le CCNE ne dispose d’aucune précision sur le nombre actuel des opérations dans 
les premières années de la vie et sur leur nature, sinon pour les personnes atteintes 
d’hyperplasie congénitale des surrénales."
1431057,Personne à protéger,"Les comités s’assurent notamment que la protection 
des participants à la recherche impliquant la personne humaine est assurée (information 
préalable, recueil du consentement, période d’exclusion, délai de réflexion…), que la 
recherche est pertinente, que l’évaluation du rapport bénéfice/risque est satisfaisant  »205."
1260646,Personne à protéger,"Dans le contrat de GPA, le corps et la personne de l’enfant sont dans une position d’objet du contrat, 
incompatible avec les principes génér aux du droit."
1280084,Individu ou sujet,"Le maintien à domicile, so uvent souhaité 
par les intéressés, peut -il être techniquement réalisable - compte tenu de l’exposition possible 
à des risques (locaux inadaptés par exemple) - et souhaitable du fait de la prévalence de la 
solitude et de l’isolement chez les personnes conce rnées et du fait que les organismes dédiés 
ne peuvent parvenir à les pallier la plupart du temps?"
